ID	CHR	START	STOP	SYM	TYPE
C1QTNF2	5	160347750	160370641	ENSG00000145861	protein_coding
ZBED8	5	160393147	160400097	ENSG00000221886	protein_coding
SLU7	5	160401640	160421711	ENSG00000164609	protein_coding
PTTG1	5	160421821	160428741	ENSG00000164611	protein_coding
MIR3142	5	160474401	160474483	ENSG00000265237	miRNA
ATP10B	5	160563119	160852214	ENSG00000118322	protein_coding
GABRB2	5	161288428	161549044	ENSG00000145864	protein_coding
GABRA6	5	161547062	161702592	ENSG00000145863	protein_coding
GABRA1	5	161847190	161899969	ENSG00000022355	protein_coding
GABRG2	5	162067539	162155536	ENSG00000113327	protein_coding
CCNG1	5	163437568	163446151	ENSG00000113328	protein_coding
NUDCD2	5	163456928	163460140	ENSG00000170584	protein_coding
HMMR	5	163460202	163491941	ENSG00000072571	protein_coding
HMMR-AS1	5	163483064	163494058	ENSG00000251018	antisense
MAT2B	5	163503113	163519336	ENSG00000038274	protein_coding
CTB-7E3.1	5	166905221	166926370	ENSG00000254130	lincRNA
TENM2	5	167284798	168264157	ENSG00000145934	protein_coding
CTB-178M22.2	5	168229582	168232357	ENSG00000253978	antisense
WWC1	5	168291650	168472303	ENSG00000113645	protein_coding
RARS	5	168486444	168519299	ENSG00000113643	protein_coding
FBLL1	5	168529115	168530634	ENSG00000188573	protein_coding
PANK3	5	168548494	168579600	ENSG00000120137	protein_coding
MIR103A1	5	168560891	168560977	ENSG00000199035	miRNA
SLIT3	5	168661739	169301129	ENSG00000184347	protein_coding
MIR218-2	5	168768145	168768255	ENSG00000207739	miRNA
CTB-174D11.1	5	169013226	169037998	ENSG00000248222	antisense
MIR585	5	169263600	169263694	ENSG00000207619	miRNA
SPDL1	5	169583633	169604778	ENSG00000040275	protein_coding
DOCK2	5	169637246	170083382	ENSG00000134516	protein_coding
FAM196B	5	169864263	169980740	ENSG00000204767	protein_coding
MIR378E	5	170028487	170028566	ENSG00000263831	miRNA
FOXI1	5	170105896	170109723	ENSG00000168269	protein_coding
LINC01187	5	170191578	170199141	ENSG00000249601	lincRNA
C5orf58	5	170232446	170246231	ENSG00000234511	processed_transcript
LCP2	5	170246236	170298227	ENSG00000043462	protein_coding
KCNIP1	5	170353486	170736632	ENSG00000182132	protein_coding
KCNMB1	5	170374670	170389677	ENSG00000145936	protein_coding
CTD-2270F17.1	5	170389492	170422844	ENSG00000253647	antisense
GABRP	5	170763349	170814047	ENSG00000094755	protein_coding
RANBP17	5	170861869	171300015	ENSG00000204764	protein_coding
TLX3	5	171309283	171312134	ENSG00000164438	protein_coding
MIR3912	5	171386655	171386760	ENSG00000264249	miRNA
NPM1	5	171387115	171411137	ENSG00000181163	protein_coding
FGF18	5	171419655	171457623	ENSG00000156427	protein_coding
SMIM23	5	171785871	171794598	ENSG00000185662	protein_coding
FBXW11	5	171861548	172006873	ENSG00000072803	protein_coding
STK10	5	172042072	172188386	ENSG00000072786	protein_coding
EFCAB9	5	172194171	172203452	ENSG00000214360	protein_coding
UBTD2	5	172209639	172284071	ENSG00000168246	protein_coding
SH3PXD2B	5	172325180	172454523	ENSG00000174705	protein_coding
NEURL1B	5	172641265	172691540	ENSG00000214357	protein_coding
MIR5003	5	172662164	172662263	ENSG00000265160	miRNA
DUSP1	5	172768089	172771195	ENSG00000120129	protein_coding
ERGIC1	5	172834274	172952685	ENSG00000113719	protein_coding
RPL26L1	5	172958728	172969771	ENSG00000037241	protein_coding
ATP6V0E1	5	172983756	173035445	ENSG00000113732	protein_coding
SNORA74B	5	173020727	173020928	ENSG00000212402	snoRNA
CREBRF	5	173056351	173139288	ENSG00000164463	protein_coding
BNIP1	5	173144441	173164387	ENSG00000113734	protein_coding
NKX2-5	5	173232108	173235357	ENSG00000183072	protein_coding
STC2	5	173314712	173329503	ENSG00000113739	protein_coding
BOD1	5	173607513	173616660	ENSG00000145919	protein_coding
CPEB4	5	173888279	173961976	ENSG00000113742	protein_coding
C5orf47	5	173973778	174006140	ENSG00000185056	protein_coding
HMP19	5	174045603	174243501	ENSG00000170091	protein_coding
MSX2	5	174724532	174730893	ENSG00000120149	protein_coding
MIR4634	5	174751733	174751787	ENSG00000266890	miRNA
DRD1	5	175440038	175444208	ENSG00000184845	protein_coding
SFXN1	5	175477061	175529742	ENSG00000164466	protein_coding
HRH2	5	175658029	175686242	ENSG00000113749	protein_coding
CPLX2	5	175796309	175884020	ENSG00000145920	protein_coding
THOC3	5	175917872	176034680	ENSG00000051596	protein_coding
FAM153B	5	176060688	176126955	ENSG00000182230	protein_coding
SIMC1	5	176238361	176345991	ENSG00000170085	protein_coding
KIAA1191	5	176346060	176361968	ENSG00000122203	protein_coding
ARL10	5	176365467	176401865	ENSG00000175414	protein_coding
NOP16	5	176383945	176386943	ENSG00000048162	protein_coding
HIGD2A	5	176389330	176389771	ENSG00000146066	protein_coding
CLTB	5	176392454	176416569	ENSG00000175416	protein_coding
FAF2	5	176447627	176510074	ENSG00000113194	protein_coding
RNF44	5	176526696	176538025	ENSG00000146083	protein_coding
CDHR2	5	176542510	176592780	ENSG00000074276	protein_coding
GPRIN1	5	176609998	176610133	ENSG00000169258	protein_coding
SNCB	5	176620083	176630529	ENSG00000074317	protein_coding
MIR4281	5	176629438	176629500	ENSG00000266329	miRNA
EIF4E1B	5	176630681	176646641	ENSG00000175766	protein_coding
TSPAN17	5	176647386	176659057	ENSG00000048140	protein_coding
UNC5A	5	176810476	176879488	ENSG00000113763	protein_coding
HK3	5	176881301	176899332	ENSG00000160883	protein_coding
UIMC1	5	176905004	177022602	ENSG00000087206	protein_coding
ZNF346	5	177022695	177081189	ENSG00000113761	protein_coding
FGFR4	5	177086885	177098144	ENSG00000160867	protein_coding
NSD1	5	177133078	177300215	ENSG00000165671	protein_coding
RAB24	5	177301450	177303744	ENSG00000169228	protein_coding
PRELID1	5	177303773	177304850	ENSG00000169230	protein_coding
MXD3	5	177310425	177312757	ENSG00000213347	protein_coding
LMAN2	5	177331561	177351852	ENSG00000169223	protein_coding
RGS14	5	177357836	177372601	ENSG00000169220	protein_coding
SLC34A1	5	177379234	177398848	ENSG00000131183	protein_coding
PFN3	5	177400106	177400636	ENSG00000196570	protein_coding
F12	5	177402139	177409576	ENSG00000131187	protein_coding
GRK6	5	177426495	177442901	ENSG00000198055	protein_coding
PRR7-AS1	5	177438502	177447699	ENSG00000246334	antisense
PRR7	5	177446444	177456282	ENSG00000131188	protein_coding
DBN1	5	177456607	177474401	ENSG00000113758	protein_coding
PDLIM7	5	177483393	177497601	ENSG00000196923	protein_coding
DOK3	5	177501906	177511274	ENSG00000146094	protein_coding
DDX41	5	177511576	177517469	ENSG00000183258	protein_coding
FAM193B	5	177519787	177554541	ENSG00000146067	protein_coding
TMED9	5	177592157	177596124	ENSG00000184840	protein_coding
B4GALT7	5	177600099	177610347	ENSG00000027847	protein_coding
FAM153A	5	177707980	177783398	ENSG00000170074	protein_coding
PROP1	5	177992234	177996242	ENSG00000175325	protein_coding
FAM153C	5	178006404	178055559	ENSG00000204677	protein_coding
N4BP3	5	178113442	178126087	ENSG00000145911	protein_coding
RMND5B	5	178130995	178147883	ENSG00000145916	protein_coding
NHP2	5	178153490	178153967	ENSG00000145912	protein_coding
GMCL1P1	5	178185718	178187299	ENSG00000244234	processed_pseudogene
HNRNPAB	5	178204506	178211163	ENSG00000197451	protein_coding
PHYKPL	5	178208496	178232790	ENSG00000175309	protein_coding
COL23A1	5	178237617	178590555	ENSG00000050767	protein_coding
CLK4	5	178602663	178627114	ENSG00000113240	protein_coding
ZNF354A	5	178711591	178730702	ENSG00000169131	protein_coding
AACSP1	5	178764860	178818435	ENSG00000250420	transcribed_unprocessed_pseudogene
ZNF354B	5	178859952	178888122	ENSG00000178338	protein_coding
ZFP2	5	178895893	178933212	ENSG00000198939	protein_coding
ZNF454	5	178941190	178966433	ENSG00000178187	protein_coding
GRM6	5	178978326	178996206	ENSG00000113262	protein_coding
ZNF879	5	179023751	179035064	ENSG00000234284	protein_coding
ZNF354C	5	179060414	179083537	ENSG00000177932	protein_coding
ADAMTS2	5	179110850	179345430	ENSG00000087116	protein_coding
RUFY1	5	179550557	179610026	ENSG00000176783	protein_coding
HNRNPH1	5	179614177	179634784	ENSG00000169045	protein_coding
C5orf60	5	179641543	179645046	ENSG00000204661	processed_transcript
CBY3	5	179680872	179680974	ENSG00000204659	protein_coding
CANX	5	179698405	179730925	ENSG00000127022	protein_coding
MAML1	5	179732849	179777286	ENSG00000161021	protein_coding
MGAT4B	5	179797596	179806334	ENSG00000161013	protein_coding
MIR1229	5	179798277	179798346	ENSG00000221394	miRNA
SQSTM1	5	179807323	179833782	ENSG00000161011	protein_coding
C5orf45	5	179841906	179858887	ENSG00000161010	protein_coding
TBC1D9B	5	179862065	179907859	ENSG00000197226	protein_coding
RNF130	5	179911650	180072118	ENSG00000113269	protein_coding
MIR340	5	180015302	180015397	ENSG00000198995	miRNA
RASGEF1C	5	180100794	180209153	ENSG00000146090	protein_coding
MAPK9	5	180233142	180292099	ENSG00000050748	protein_coding
GFPT2	5	180300689	180353387	ENSG00000131459	protein_coding
CNOT6	5	180494411	180578405	ENSG00000113300	protein_coding
SCGB3A1	5	180590102	180591540	ENSG00000161055	protein_coding
FLT4	5	180601505	180649624	ENSG00000037280	protein_coding
OR2Y1	5	180739041	180740099	ENSG00000174339	protein_coding
MGAT1	5	180790540	180815652	ENSG00000131446	protein_coding
LINC00847	5	180830956	180835726	ENSG00000245060	lincRNA
ZFP62	5	180847610	180861286	ENSG00000196670	protein_coding
BTNL8	5	180899076	180950906	ENSG00000113303	protein_coding
BTNL3	5	180988844	181006727	ENSG00000168903	protein_coding
BTNL9	5	181040224	181061523	ENSG00000165810	protein_coding
OR2V1	5	181124356	181125304	ENSG00000185372	protein_coding
OR2V2	5	181154942	181155890	ENSG00000182613	protein_coding
TRIM7	5	181193923	181205293	ENSG00000146054	protein_coding
TRIM41	5	181222498	181235809	ENSG00000146063	protein_coding
MIR4638	5	181222565	181222633	ENSG00000264732	miRNA
GNB2L1	5	181236908	181248096	ENSG00000204628	protein_coding
SNORD96A	5	181241813	181241892	ENSG00000272296	snoRNA
CTC-338M12.4	5	181246522	181257586	ENSG00000233937	processed_transcript
TRIM52	5	181254416	181261118	ENSG00000183718	protein_coding
TRIM52-AS1	5	181261211	181264261	ENSG00000248275	processed_transcript
LINC00266-3	6	131909	144885	ENSG00000170590	lincRNA
DUSP22	6	291629	351355	ENSG00000112679	protein_coding
IRF4	6	391738	411447	ENSG00000137265	protein_coding
EXOC2	6	485132	693117	ENSG00000112685	protein_coding
HUS1B	6	655938	656963	ENSG00000188996	protein_coding
FOXQ1	6	1312439	1314757	ENSG00000164379	protein_coding
FOXF2	6	1389833	1395597	ENSG00000137273	protein_coding
FOXC1	6	1610445	1613892	ENSG00000054598	protein_coding
GMDS	6	1623805	2245692	ENSG00000112699	protein_coding
GMDS-AS1	6	2245747	2482022	ENSG00000250903	lincRNA
MYLK4	6	2663628	2750966	ENSG00000145949	protein_coding
WRNIP1	6	2765413	2786952	ENSG00000124535	protein_coding
SERPINB1	6	2832331	2842006	ENSG00000021355	protein_coding
MIR4645	6	2854030	2854107	ENSG00000266750	miRNA
SERPINB9P1	6	2854661	2881407	ENSG00000230438	lincRNA
SERPINB9	6	2887265	2903280	ENSG00000170542	protein_coding
SERPINB6	6	2948158	2971856	ENSG00000124570	protein_coding
NQO2	6	2993930	3019762	ENSG00000124588	protein_coding
HTATSF1P2	6	3023141	3023772	ENSG00000271361	processed_pseudogene
RIPK1	6	3063990	3115187	ENSG00000137275	protein_coding
BPHL	6	3118373	3153578	ENSG00000137274	protein_coding
TUBB2A	6	3153668	3157526	ENSG00000137267	protein_coding
TUBB2B	6	3224260	3227735	ENSG00000137285	protein_coding
PSMG4	6	3237334	3303373	ENSG00000180822	protein_coding
SLC22A23	6	3283464	3457022	ENSG00000137266	protein_coding
PXDC1	6	3722613	3752026	ENSG00000168994	protein_coding
FAM50B	6	3849385	3851317	ENSG00000145945	protein_coding
PRPF4B	6	4021266	4064983	ENSG00000112739	protein_coding
FAM217A	6	4049433	4087344	ENSG00000145975	protein_coding
C6orf201	6	4087348	4122046	ENSG00000185689	protein_coding
ECI2	6	4115688	4135597	ENSG00000198721	protein_coding
CDYL	6	4706158	4955551	ENSG00000153046	protein_coding
RPP40	6	4994731	5004047	ENSG00000124787	protein_coding
PPP1R3G	6	5085485	5087221	ENSG00000219607	protein_coding
LYRM4	6	5102592	5260939	ENSG00000214113	protein_coding
MIR3691	6	5148232	5148322	ENSG00000265083	miRNA
FARS2	6	5261043	5771580	ENSG00000145982	protein_coding
NRN1	6	5997998	6006967	ENSG00000124785	protein_coding
F13A1	6	6144084	6321013	ENSG00000124491	protein_coding
MIR7853	6	6169333	6169409	ENSG00000263572	miRNA
LY86-AS1	6	6348610	6622771	ENSG00000216863	antisense
LY86	6	6588107	6654983	ENSG00000112799	protein_coding
RREB1	6	7107596	7251980	ENSG00000124782	protein_coding
SSR1	6	7268305	7347446	ENSG00000124783	protein_coding
CAGE1	6	7326655	7387196	ENSG00000164304	protein_coding
RIOK1	6	7393098	7418037	ENSG00000124784	protein_coding
DSP	6	7541574	7586717	ENSG00000096696	protein_coding
SNRNP48	6	7590198	7611967	ENSG00000168566	protein_coding
BMP6	6	7726796	7880101	ENSG00000153162	protein_coding
TXNDC5	6	7909812	7910814	ENSG00000239264	protein_coding
PIP5K1P1	6	7986496	7988192	ENSG00000219294	processed_pseudogene
BLOC1S5	6	8017786	8054372	ENSG00000188428	protein_coding
EEF1E1	6	8073359	8102046	ENSG00000124802	protein_coding
SLC35B3	6	8413067	8435561	ENSG00000124786	protein_coding
HULC	6	8652136	8653846	ENSG00000251164	lincRNA
TFAP2A	6	10393185	10419659	ENSG00000137203	protein_coding
TFAP2A-AS1	6	10409339	10416446	ENSG00000229950	antisense
LINC00518	6	10429254	10434874	ENSG00000183674	lincRNA
MIR5689	6	10439716	10439794	ENSG00000263705	miRNA
GCNT2	6	10492222	10629368	ENSG00000111846	protein_coding
C6orf52	6	10671417	10694609	ENSG00000137434	protein_coding
PAK1IP1	6	10697323	10709782	ENSG00000111845	protein_coding
TMEM14C	6	10722914	10731129	ENSG00000111843	protein_coding
TMEM14B	6	10751132	10852753	ENSG00000137210	protein_coding
MAK	6	10762722	10838531	ENSG00000111837	protein_coding
GCM2	6	10873222	10881941	ENSG00000124827	protein_coding
SYCP2L	6	10886830	10979320	ENSG00000153157	protein_coding
ELOVL2	6	10980758	11044314	ENSG00000197977	protein_coding
ELOVL2-AS1	6	11043523	11078226	ENSG00000230314	antisense
SMIM13	6	11094032	11138731	ENSG00000224531	protein_coding
ERVFRD-1	6	11102488	11111732	ENSG00000244476	protein_coding
NEDD9	6	11183297	11382348	ENSG00000111859	protein_coding
TMEM170B	6	11537704	11583524	ENSG00000205269	protein_coding
ADTRP	6	11712053	11807046	ENSG00000111863	protein_coding
HIVEP1	6	12011999	12164999	ENSG00000095951	protein_coding
EDN1	6	12290362	12297194	ENSG00000078401	protein_coding
PHACTR1	6	12717660	13288413	ENSG00000112137	protein_coding
TBC1D7	6	13266541	13328583	ENSG00000145979	protein_coding
GFOD1	6	13357829	13487662	ENSG00000145990	protein_coding
SIRT5	6	13574583	13614558	ENSG00000124523	protein_coding
RANBP9	6	13621497	13711564	ENSG00000010017	protein_coding
MCUR1	6	13786556	13814568	ENSG00000050393	protein_coding
RNF182	6	13924445	13980302	ENSG00000180537	protein_coding
CD83	6	14117640	14136918	ENSG00000112149	protein_coding
LINC01108	6	14280126	14285145	ENSG00000226673	lincRNA
JARID2	6	15246295	15522021	ENSG00000008083	protein_coding
DTNBP1	6	15522800	15663058	ENSG00000047579	protein_coding
MYLIP	6	16129124	16148248	ENSG00000007944	protein_coding
MIR4639	6	16141555	16141624	ENSG00000263712	miRNA
GMPR	6	16238579	16295549	ENSG00000137198	protein_coding
ATXN1	6	16299111	16761491	ENSG00000124788	protein_coding
STMND1	6	17102257	17131372	ENSG00000230873	protein_coding
RBM24	6	17281345	17293875	ENSG00000112183	protein_coding
CAP2	6	17393215	17557792	ENSG00000112186	protein_coding
FAM8A1	6	17600354	17611719	ENSG00000137414	protein_coding
NUP153	6	17615037	17706425	ENSG00000124789	protein_coding
KIF13A	6	17759182	17987623	ENSG00000137177	protein_coding
NHLRC1	6	18120486	18122620	ENSG00000187566	protein_coding
TPMT	6	18128310	18155074	ENSG00000137364	protein_coding
KDM1B	6	18155328	18223853	ENSG00000165097	protein_coding
DEK	6	18223867	18264823	ENSG00000124795	protein_coding
RNF144B	6	18368547	18468874	ENSG00000137393	protein_coding
MIR548A1	6	18571783	18571880	ENSG00000207775	miRNA
ID4	6	19837385	19840684	ENSG00000172201	protein_coding
MBOAT1	6	20100703	20212439	ENSG00000172197	protein_coding
E2F3	6	20402166	20493710	ENSG00000112242	protein_coding
CDKAL1	6	20534456	21232404	ENSG00000145996	protein_coding
SOX4	6	21593740	21598616	ENSG00000124766	protein_coding
CASC15	6	21664771	22214505	ENSG00000272168	lincRNA
PRL	6	22287250	22297501	ENSG00000172179	protein_coding
HDGFL1	6	22569448	22571663	ENSG00000112273	protein_coding
NRSN1	6	24126121	24154900	ENSG00000152954	protein_coding
DCDC2	6	24171755	24353623	ENSG00000146038	protein_coding
MRS2	6	24402924	24423476	ENSG00000124532	protein_coding
GPLD1	6	24428176	24489622	ENSG00000112293	protein_coding
ALDH5A1	6	24502522	24537207	ENSG00000112294	protein_coding
KIAA0319	6	24544103	24646155	ENSG00000137261	protein_coding
TDP2	6	24649976	24667033	ENSG00000111802	protein_coding
ACOT13	6	24667034	24698067	ENSG00000112304	protein_coding
C6orf62	6	24708776	24720836	ENSG00000112308	protein_coding
GMNN	6	24774930	24786099	ENSG00000112312	protein_coding
C6orf229	6	24798592	24798889	ENSG00000260286	protein_coding
FAM65B	6	24804284	24935960	ENSG00000111913	protein_coding
CMAHP	6	25081319	25166565	ENSG00000168405	unitary_pseudogene
LRRC16A	6	25279077	25620530	ENSG00000079691	protein_coding
SCGN	6	25652235	25701783	ENSG00000079689	protein_coding
HIST1H2AA	6	25726062	25726562	ENSG00000164508	protein_coding
HIST1H2BA	6	25726908	25727345	ENSG00000146047	protein_coding
HIST1H2APS1	6	25732496	25732827	ENSG00000216436	processed_pseudogene
SLC17A4	6	25754698	25781191	ENSG00000146039	protein_coding
SLC17A1	6	25782896	25832059	ENSG00000124568	protein_coding
SLC17A3	6	25833065	25882286	ENSG00000124564	protein_coding
SLC17A2	6	25912753	25930718	ENSG00000112337	protein_coding
TRIM38	6	25962801	25987156	ENSG00000112343	protein_coding
HIST1H1A	6	26017031	26017812	ENSG00000124610	protein_coding
HIST1H1C	6	26055739	26056471	ENSG00000187837	protein_coding
HFE	6	26087280	26098343	ENSG00000010704	protein_coding
HIST1H4C	6	26103875	26104290	ENSG00000197061	protein_coding
HIST1H1T	6	26107411	26108136	ENSG00000187475	protein_coding
HIST1H2BC	6	26114872	26123926	ENSG00000180596	protein_coding
HIST1H2AC	6	26124144	26139116	ENSG00000180573	protein_coding
HIST1H1E	6	26156330	26157115	ENSG00000168298	protein_coding
HIST1H2BD	6	26158120	26171349	ENSG00000158373	protein_coding
HIST1H3D	6	26196839	26197269	ENSG00000197409	protein_coding
HIST1H1D	6	26234211	26234988	ENSG00000124575	protein_coding
HIST1H4H	6	26281054	26285534	ENSG00000158406	protein_coding
BTN3A2	6	26365158	26378318	ENSG00000186470	protein_coding
BTN2A2	6	26383095	26394874	ENSG00000124508	protein_coding
BTN3A1	6	26402236	26415216	ENSG00000026950	protein_coding
BTN2A3P	6	26421390	26432383	ENSG00000124549	transcribed_unprocessed_pseudogene
BTN3A3	6	26440471	26453415	ENSG00000111801	protein_coding
BTN2A1	6	26457921	26476621	ENSG00000112763	protein_coding
BTN1A1	6	26501220	26510422	ENSG00000124557	protein_coding
HCG11	6	26521847	26526579	ENSG00000228223	lincRNA
